"ID","DCE1.mono","DCE2.mono","DCE3.mono","duration","DCE1.4","DCE1.5","DCE1.6","DCE1.7","DCE1.8","DCE1.9","DCE1.10","DCE1.11","DCE1.12","DCE1.13","DCE1.14","DCE1.15","DCE1.16","DCE1.17","DCE1.18","DCE1.19","DCE1.20","DCE1.21","DCE1.22","DCE1.23","DCE1.24","DCE1.25","DCE1.26","DCE1.27","DCE2.4","DCE2.5","DCE2.6","DCE2.7","DCE2.8","DCE2.9","DCE2.10","DCE2.11","DCE2.12","DCE2.13","DCE2.14","DCE2.15","DCE2.16","DCE2.17","DCE2.18","DCE2.19","DCE2.20","DCE2.21","DCE2.22","DCE2.23","DCE2.24","DCE2.25","DCE2.26","DCE2.27","DCE3.4","DCE3.5","DCE3.6","DCE3.7","DCE3.8","DCE3.9","DCE3.10","DCE3.11","DCE3.12","DCE3.13","DCE3.14","DCE3.15","DCE3.16","DCE3.17","DCE3.18","DCE3.19","DCE3.20","DCE3.21","DCE3.22","DCE3.23","DCE3.24","DCE3.25","DCE3.26","DCE3.27","risk1_1","risk1_2","risk1_3","risk1_4","risk1_5","risk1_6","risk1_7","risk1_8","risk1_9","risk1_10","risk1_11","risk1_12","loss1_1","loss1_2","loss1_3","loss1_4","loss1_5","loss1_6","loss1_7","loss1_8","loss1_9","loss1_10","loss1_11","loss1_12","risk2_1","risk2_2","risk2_3","risk2_4","risk2_5","risk2_6","risk2_7","risk2_8","risk2_9","risk2_10","risk2_11","risk2_12","loss2_1","loss2_2","loss2_3","loss2_4","loss2_5","loss2_6","loss2_7","loss2_8","loss2_9","loss2_10","loss2_11","loss2_12","breq3_id1","breq3_id2","breq3_id3","breq3_id4","breq3_amov1","breq3_amov2","breq3_amov3","breq3_amov4","breq3_intrins1","breq3_intrins2","breq3_intrins3","breq3_intrins4","breq3_intro1","breq3_intro2","breq3_intro3","breq3_intro4","breq3_integ1","breq3_integ2","breq3_integ3","breq3_integ4","breq3_ext1","breq3_ext2","breq3_ext3","breq3_ext4","VigDays","VigHours","VigMin","VigDK","ModDays","ModHours","ModMin","ModDK","WalkDays","WalkHours","WalkMin","WalkDK","SitHours","SitMin","SitDK","PA_typical","joint_study","NICE_age","NICE_pain","NICE_activity","NICE_stiffness","NICE_stiffness_min","pain_NRS","function_NRS","hipL","hipR","ankleL","ankleR","kneeL","kneeR","footL","footR","DOB","enddate","gender","height","weight","employed","income","household","state"
"ad3dfe7e-0836-2340-4c32-c916e1f752bd",NA,NA,"2","8291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","2",NA,"2",NA,"1","1","1",NA,"2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","3","1","1","3","1","4","4","4","4","1","1","1","1","3","1","1","1","1","4","3","3","1","0",NA,NA,NA,"0",NA,NA,NA,"2","0","30",NA,"2","0",NA,"3","1","4","1","1","1","5","4","4","1",NA,NA,NA,"1",NA,NA,NA,"28/04/1944","2/11/2020 20:16","1","164","69","2","2","2","6"
"cc1c4e8f-7afa-7951-6dc3-793760ca204c",NA,NA,"2","19045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","6","4","1","1","1","1","5","6","6","6","6","6","5","5","6","5","6","6","4","6","1","1","0",NA,NA,NA,"3",NA,"30",NA,"7","1","30",NA,"8",NA,NA,"1","8","4","1","1","1","4","5","6","1","1","1","1","1","1","1","1","13/06/1964","2/11/2020 21:24","1","163","79","1","4","2","4"
"05df3ec6-f594-6343-a98a-09f4804aa700",NA,NA,"2","20424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","2",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","5","5","5","3","3","3","3","5","4","4","5","5","3","5","5","5","3","4","5","5","5","5","5","3","1","0",NA,"3","0","45",NA,"5","0","40",NA,"7","0",NA,"3","7","4","1","4","3",NA,"2","2",NA,NA,"1","1",NA,NA,NA,NA,"5/12/1955","2/11/2020 22:54","2","184","145","1","5","2","3"
"e71c6b91-6b88-f642-53dd-5c37b8162755","2",NA,NA,"367","2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","6","6","5","6","5","5","6","5","5","5","6","5","6","5","5","5","5","6","5","6","6","6","3","1","0",NA,"3",NA,NA,NA,"2","2","0",NA,"2","0",NA,"5","7","4","1","1","1","4","7","6",NA,NA,NA,"1",NA,NA,NA,NA,"20/03/1973","2/11/2020 23:23","1","175","75","2","3","1","5"
"3a43f060-06ec-9057-0f2c-c768797196a4",NA,NA,"2","1073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","6","6","1","1","1","1","6","6","6","6","6","6","6","6","6","5","6","6","6","3","6","1","0",NA,NA,NA,"0",NA,NA,NA,"6","1","10",NA,"30","10",NA,"1","5","4","1","1","1","4","4","5",NA,NA,"1",NA,NA,NA,NA,NA,"1/2/1967","2/11/2020 23:37","1","155","77","2","2","2","6"
"d27e82e3-4380-1ec0-31af-b5557d1c1321",NA,NA,"2","1296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1","1","1",NA,"1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","6","5","4","3","1","1","1","4","5","4","5","6","6","4","4","5","4","4","4","1","1","1","1","5",NA,NA,"1","5",NA,NA,"1","5",NA,NA,"1",NA,NA,"1","1","2","4","1","1","1","5","7","7","1","1",NA,NA,"1","1",NA,NA,"5/1/1966","2/11/2020 23:38","2","167","78","1","3","1","4"
"e441fbcf-6c73-a960-0d83-cc6a3fbc3c0e",NA,NA,"2","1224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","5","3","1","1","1","1","1","4","3","5","3","4","4","4","3","3","3","3","3","4","3","4","1","1","0",NA,"0",NA,NA,NA,"1","0","20",NA,"30",NA,NA,"1","4","4","1","1","3",NA,"5","7",NA,NA,NA,NA,"1","1",NA,NA,"24/07/1973","2/11/2020 23:42","1","155","70","1","3","2","5"
"9c4e0d88-c7fc-5968-02c4-3a65b0abde40","2",NA,NA,"1083","2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","5","4","3","1","1","1","4","5","5","5","4","3","1","4","5","3","3","4","1","1","1","1","5",NA,"120",NA,"3",NA,"30",NA,"7",NA,"40",NA,"6",NA,NA,"1","4","4","1","1","1","4","7","6","1",NA,NA,NA,NA,"1",NA,NA,"28/02/1967","2/11/2020 23:43","1","166","118","1","4","2","4"
"be11e906-3690-b375-5d4a-de3a41f65acf","2",NA,NA,"1090","2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","4","4","1","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","0",NA,NA,NA,"0",NA,NA,NA,"7","2",NA,NA,"3",NA,NA,"1","4","4","1","1","3",NA,"3","3",NA,NA,NA,"1",NA,"1",NA,"1","9/8/1957","2/11/2020 23:44","1","168","65","2","1","1","5"
"a8928185-ae19-a883-dec9-b6b920ccfe4f","2",NA,NA,"795","2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","5","6","3","1","3","3","1","3","4","4","4","5","5","4","5","4","3","3","3","4","3","3","1","4","1","60",NA,"3","1","60",NA,"5","1","30",NA,"6",NA,NA,"5","4","4","1","1","1","5","8","5",NA,NA,NA,"1","1","1","1","1","27/08/1971","2/11/2020 23:46","1","165","90","2","4","2","1"
"e3635ddf-2009-3fd2-2f93-6a4872974c12",NA,"2",NA,"1754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"2","2",NA,"1","1","1",NA,"1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4","3","3","4","4","3","3","3","1","4","3","3","1","3","3","3","1","3","3","3","4","1","3","4","6","30",NA,"2","2","0",NA,"1",NA,"20",NA,"5","0",NA,"5","2","4","1","1","3",NA,"3","3",NA,NA,NA,NA,"1",NA,NA,NA,"15/11/1974","2/11/2020 23:47","1","160","70","1","3","2","3"
"59e6851d-aab6-a300-aa51-b2cd28733adc","2",NA,NA,"946","2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","4","3","1","1","1","1","5","6","4","5","4","3","3","1","5","4","3","4","1","3","3","1","3","2","10",NA,"2","1","30",NA,"5","1","30",NA,"3","10",NA,"1","1","4","1","1","3",NA,"6","5","1",NA,NA,NA,NA,NA,NA,NA,"10/1/1971","2/11/2020 23:47","2","174","82","2","4","2","4"
"39ca6d99-cb17-f011-85d5-5ae13d8aa355","2",NA,NA,"1812","2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"1","1",NA,"2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","6","6","1","1","1","1","5","6","6","6","6","6","1","6","6","6","6","6","4","5","6","6","5","0","30",NA,"0",NA,NA,NA,"6","0","40",NA,"7","0",NA,"1","4","4","1","1","3",NA,"9","1",NA,NA,NA,NA,"1","1",NA,NA,"14/08/1953","2/11/2020 23:47","2","177","101","2","6","2","5"
"3a355b41-d996-869b-440d-6c1e52489398",NA,"2",NA,"829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,"4","3","3","1","4","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","5","1","1","6","1","0","30",NA,"0",NA,NA,NA,"5","0","10",NA,"6","0",NA,"1","1","4","1","1","1","4","6","6","1","1","1",NA,"1","1",NA,NA,"4/4/1958","2/11/2020 23:50","1","173","100","2","2","2","6"
"7c7597ab-938b-f5fa-39e7-a05ea515ff60","2",NA,NA,"2033","2",NA,"1","1","1",NA,"2",NA,"2","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"2","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","5","4","4","1","1","1","3","4","4","4","4","6","5","4","4","3","4","4","4","4","4","4","4","3","0","20",NA,"3","0","30",NA,"7","0","30",NA,NA,NA,"1","3","7","4","1","4","3",NA,"5","8",NA,NA,NA,"1",NA,NA,NA,"1","3/7/1953","2/11/2020 23:51","1","168","78","2","2","1","5"
"b757d8f5-20fb-7a79-26b9-ef7c4ba2793d",NA,"2",NA,"919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","2",NA,"1","1",NA,"1","1",NA,"1","2",NA,"1","2",NA,"2",NA,"2","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","5","3","1","3","3","3","3","3","3","4","4","3","3","4","4","3","3","4","3","3","3","4","5",NA,"30",NA,"2",NA,"20",NA,"5",NA,NA,"1","4",NA,NA,"1","2","4","1","1","3",NA,"3","0",NA,NA,NA,NA,"1","1","1","1","30/08/1963","2/11/2020 23:52","1","154","68","2","3","2","5"
"86aedd08-4bad-7d09-df44-ea850f7111c6","2",NA,NA,"714","2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"1","1",NA,"2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","5","5","4","1","1","1","1","3","4","4","4","4","5","3","3","4","5","5","4","1","3","1","1","1","1","0",NA,"1","0","30",NA,"7","0","15",NA,NA,NA,"1","5","3","4","1","1","1","4","8","3","1","1",NA,NA,NA,NA,NA,NA,"17/07/1964","2/11/2020 23:53","1","150","75","2","2",NA,"6"
"b6d596db-1dd7-7b44-df97-a1fe15f9cb10",NA,NA,"2","525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1",NA,NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","6","6","1","1","1","1","5","6","6","6","6","5","5","6","6","6","6","6","1","1","1","1","5",NA,NA,NA,"6",NA,NA,NA,"7",NA,NA,NA,"4","30",NA,"1","3","4","1","1","1","4","7","6",NA,"1",NA,NA,NA,NA,"1",NA,"8/8/1973","2/11/2020 23:55","1","164","75","1","2","1","4"
"77c356e9-e667-7b35-8fa5-61e85ba8b625","2",NA,NA,"2485","2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"2","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,"1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","6","6","5","1","1","1","1","3","4","4","5","5","4","6","4","4","4","4","5","4","4","3","1","0",NA,NA,NA,"0",NA,NA,NA,"4","0","20",NA,"12","0",NA,"1","8","4","1","4","1","4","3","9",NA,NA,NA,NA,NA,NA,"1","1","28/09/1960","2/12/2020 0:15","1","165","65","1","5","2","8"
"1f669b58-ef59-6676-6c14-ac4d4367389c",NA,NA,NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/10/2020 19:42",NA,NA,NA,NA,NA,NA,NA
"813073e1-d684-81e4-3aad-441b8075472d",NA,NA,NA,"330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/10/2020 19:44",NA,NA,NA,NA,NA,NA,NA
"eac4246c-1444-a6be-ce20-13efd4fac1ae",NA,NA,NA,"71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/10/2020 19:46",NA,NA,NA,NA,NA,NA,NA
