"Version","Trial","Alt","Participant","Selection","Goal","Form","Magnitude","Direction"
3,"4","1","R_3L6yK4BSBHqXM7h",1,"90min","Voucher","500","neg"
3,"4","2","R_3L6yK4BSBHqXM7h",0,"60min","Cash","160","pos"
3,"4","3","R_3L6yK4BSBHqXM7h",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_3L6yK4BSBHqXM7h",1,"30min","Voucher","300","neg"
3,"5","2","R_3L6yK4BSBHqXM7h",0,"60min","Donate","160","pos"
3,"5","3","R_3L6yK4BSBHqXM7h",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_3L6yK4BSBHqXM7h",0,"60min","Donate","160","neg"
3,"6","2","R_3L6yK4BSBHqXM7h",1,"30min","Cash","300","pos"
3,"6","3","R_3L6yK4BSBHqXM7h",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_3L6yK4BSBHqXM7h",0,"30min","Donate","300","pos"
3,"7","2","R_3L6yK4BSBHqXM7h",1,"60min","Voucher","500","neg"
3,"7","3","R_3L6yK4BSBHqXM7h",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_3L6yK4BSBHqXM7h",0,"90min","Cash","160","pos"
3,"8","2","R_3L6yK4BSBHqXM7h",1,"30min","Voucher","500","neg"
3,"8","3","R_3L6yK4BSBHqXM7h",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_3lQeOuVkEDD8UK0",0,"60min","Donate","500","neg"
3,"1","2","R_3lQeOuVkEDD8UK0",0,"90min","Cash","300","pos"
3,"2","1","R_3lQeOuVkEDD8UK0",1,"90min","Cash","500","pos"
3,"2","2","R_3lQeOuVkEDD8UK0",0,"30min","Voucher","160","neg"
3,"2","3","R_3lQeOuVkEDD8UK0",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_3lQeOuVkEDD8UK0",0,"30min","Voucher","160","pos"
3,"3","2","R_3lQeOuVkEDD8UK0",1,"90min","Donate","300","neg"
3,"3","3","R_3lQeOuVkEDD8UK0",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_3lQeOuVkEDD8UK0",0,"90min","Voucher","500","neg"
3,"4","2","R_3lQeOuVkEDD8UK0",1,"60min","Cash","160","pos"
3,"4","3","R_3lQeOuVkEDD8UK0",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_3lQeOuVkEDD8UK0",0,"30min","Voucher","300","neg"
3,"5","2","R_3lQeOuVkEDD8UK0",0,"60min","Donate","160","pos"
3,"6","1","R_3lQeOuVkEDD8UK0",0,"60min","Donate","160","neg"
3,"6","2","R_3lQeOuVkEDD8UK0",0,"30min","Cash","300","pos"
3,"7","1","R_3lQeOuVkEDD8UK0",0,"30min","Donate","300","pos"
3,"7","2","R_3lQeOuVkEDD8UK0",0,"60min","Voucher","500","neg"
3,"8","1","R_3lQeOuVkEDD8UK0",0,"90min","Cash","160","pos"
3,"8","2","R_3lQeOuVkEDD8UK0",0,"30min","Voucher","500","neg"
3,"1","1","R_3m1psBPxTULYFS2",0,"60min","Donate","500","neg"
3,"1","2","R_3m1psBPxTULYFS2",0,"90min","Cash","300","pos"
3,"1","3","R_3m1psBPxTULYFS2",1,"SQ","SQ","SQ","SQ"
3,"2","1","R_3m1psBPxTULYFS2",0,"90min","Cash","500","pos"
3,"2","2","R_3m1psBPxTULYFS2",1,"30min","Voucher","160","neg"
3,"2","3","R_3m1psBPxTULYFS2",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_3m1psBPxTULYFS2",1,"30min","Voucher","160","pos"
3,"3","2","R_3m1psBPxTULYFS2",0,"90min","Donate","300","neg"
3,"3","3","R_3m1psBPxTULYFS2",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_3m1psBPxTULYFS2",0,"90min","Voucher","500","neg"
3,"4","2","R_3m1psBPxTULYFS2",1,"60min","Cash","160","pos"
3,"4","3","R_3m1psBPxTULYFS2",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_3m1psBPxTULYFS2",0,"30min","Voucher","300","neg"
3,"5","2","R_3m1psBPxTULYFS2",0,"60min","Donate","160","pos"
3,"5","3","R_3m1psBPxTULYFS2",1,"SQ","SQ","SQ","SQ"
3,"6","1","R_3m1psBPxTULYFS2",0,"60min","Donate","160","neg"
3,"6","2","R_3m1psBPxTULYFS2",1,"30min","Cash","300","pos"
3,"6","3","R_3m1psBPxTULYFS2",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_3m1psBPxTULYFS2",0,"30min","Donate","300","pos"
3,"7","2","R_3m1psBPxTULYFS2",0,"60min","Voucher","500","neg"
3,"7","3","R_3m1psBPxTULYFS2",1,"SQ","SQ","SQ","SQ"
3,"8","1","R_3m1psBPxTULYFS2",0,"90min","Cash","160","pos"
3,"8","2","R_3m1psBPxTULYFS2",0,"30min","Voucher","500","neg"
3,"8","3","R_3m1psBPxTULYFS2",1,"SQ","SQ","SQ","SQ"
3,"1","1","R_3MRnlehDsKNoeFT",0,"60min","Donate","500","neg"
3,"1","2","R_3MRnlehDsKNoeFT",1,"90min","Cash","300","pos"
3,"1","3","R_3MRnlehDsKNoeFT",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_3MRnlehDsKNoeFT",1,"90min","Cash","500","pos"
3,"2","2","R_3MRnlehDsKNoeFT",0,"30min","Voucher","160","neg"
3,"2","3","R_3MRnlehDsKNoeFT",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_3MRnlehDsKNoeFT",1,"30min","Voucher","160","pos"
3,"3","2","R_3MRnlehDsKNoeFT",0,"90min","Donate","300","neg"
3,"3","3","R_3MRnlehDsKNoeFT",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_3MRnlehDsKNoeFT",0,"90min","Voucher","500","neg"
3,"4","2","R_3MRnlehDsKNoeFT",1,"60min","Cash","160","pos"
3,"4","3","R_3MRnlehDsKNoeFT",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_3MRnlehDsKNoeFT",1,"30min","Voucher","300","neg"
3,"5","2","R_3MRnlehDsKNoeFT",0,"60min","Donate","160","pos"
3,"5","3","R_3MRnlehDsKNoeFT",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_3MRnlehDsKNoeFT",0,"60min","Donate","160","neg"
3,"6","2","R_3MRnlehDsKNoeFT",1,"30min","Cash","300","pos"
3,"6","3","R_3MRnlehDsKNoeFT",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_3MRnlehDsKNoeFT",0,"30min","Donate","300","pos"
3,"7","2","R_3MRnlehDsKNoeFT",1,"60min","Voucher","500","neg"
3,"7","3","R_3MRnlehDsKNoeFT",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_3MRnlehDsKNoeFT",1,"90min","Cash","160","pos"
3,"8","2","R_3MRnlehDsKNoeFT",0,"30min","Voucher","500","neg"
3,"8","3","R_3MRnlehDsKNoeFT",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_3MSEmlXPRBLwymC",0,"60min","Donate","500","neg"
3,"1","2","R_3MSEmlXPRBLwymC",1,"90min","Cash","300","pos"
3,"1","3","R_3MSEmlXPRBLwymC",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_3MSEmlXPRBLwymC",1,"90min","Cash","500","pos"
3,"2","2","R_3MSEmlXPRBLwymC",0,"30min","Voucher","160","neg"
3,"2","3","R_3MSEmlXPRBLwymC",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_3MSEmlXPRBLwymC",1,"30min","Voucher","160","pos"
3,"3","2","R_3MSEmlXPRBLwymC",0,"90min","Donate","300","neg"
3,"3","3","R_3MSEmlXPRBLwymC",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_3MSEmlXPRBLwymC",1,"90min","Voucher","500","neg"
3,"4","2","R_3MSEmlXPRBLwymC",0,"60min","Cash","160","pos"
3,"4","3","R_3MSEmlXPRBLwymC",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_3MSEmlXPRBLwymC",1,"30min","Voucher","300","neg"
3,"5","2","R_3MSEmlXPRBLwymC",0,"60min","Donate","160","pos"
3,"5","3","R_3MSEmlXPRBLwymC",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_3MSEmlXPRBLwymC",0,"60min","Donate","160","neg"
3,"6","2","R_3MSEmlXPRBLwymC",1,"30min","Cash","300","pos"
3,"6","3","R_3MSEmlXPRBLwymC",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_3MSEmlXPRBLwymC",0,"30min","Donate","300","pos"
3,"7","2","R_3MSEmlXPRBLwymC",1,"60min","Voucher","500","neg"
3,"7","3","R_3MSEmlXPRBLwymC",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_3MSEmlXPRBLwymC",0,"90min","Cash","160","pos"
3,"8","2","R_3MSEmlXPRBLwymC",1,"30min","Voucher","500","neg"
3,"8","3","R_3MSEmlXPRBLwymC",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_3nkLvQt5agNC1gJ",0,"60min","Donate","500","neg"
3,"1","2","R_3nkLvQt5agNC1gJ",1,"90min","Cash","300","pos"
3,"1","3","R_3nkLvQt5agNC1gJ",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_3nkLvQt5agNC1gJ",0,"90min","Cash","500","pos"
3,"2","2","R_3nkLvQt5agNC1gJ",1,"30min","Voucher","160","neg"
3,"2","3","R_3nkLvQt5agNC1gJ",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_3nkLvQt5agNC1gJ",1,"30min","Voucher","160","pos"
3,"3","2","R_3nkLvQt5agNC1gJ",0,"90min","Donate","300","neg"
3,"3","3","R_3nkLvQt5agNC1gJ",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_3nkLvQt5agNC1gJ",0,"90min","Voucher","500","neg"
3,"4","2","R_3nkLvQt5agNC1gJ",1,"60min","Cash","160","pos"
3,"4","3","R_3nkLvQt5agNC1gJ",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_3nkLvQt5agNC1gJ",1,"30min","Voucher","300","neg"
3,"5","2","R_3nkLvQt5agNC1gJ",0,"60min","Donate","160","pos"
3,"5","3","R_3nkLvQt5agNC1gJ",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_3nkLvQt5agNC1gJ",0,"60min","Donate","160","neg"
3,"6","2","R_3nkLvQt5agNC1gJ",1,"30min","Cash","300","pos"
3,"6","3","R_3nkLvQt5agNC1gJ",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_3nkLvQt5agNC1gJ",0,"30min","Donate","300","pos"
3,"7","2","R_3nkLvQt5agNC1gJ",0,"60min","Voucher","500","neg"
3,"7","3","R_3nkLvQt5agNC1gJ",1,"SQ","SQ","SQ","SQ"
3,"8","1","R_3nkLvQt5agNC1gJ",0,"90min","Cash","160","pos"
3,"8","2","R_3nkLvQt5agNC1gJ",1,"30min","Voucher","500","neg"
3,"8","3","R_3nkLvQt5agNC1gJ",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_3nopRWujwZAMgtA",0,"60min","Donate","500","neg"
3,"1","2","R_3nopRWujwZAMgtA",1,"90min","Cash","300","pos"
3,"1","3","R_3nopRWujwZAMgtA",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_3nopRWujwZAMgtA",0,"90min","Cash","500","pos"
3,"2","2","R_3nopRWujwZAMgtA",0,"30min","Voucher","160","neg"
3,"2","3","R_3nopRWujwZAMgtA",1,"SQ","SQ","SQ","SQ"
3,"3","1","R_3nopRWujwZAMgtA",0,"30min","Voucher","160","pos"
3,"3","2","R_3nopRWujwZAMgtA",0,"90min","Donate","300","neg"
3,"3","3","R_3nopRWujwZAMgtA",1,"SQ","SQ","SQ","SQ"
3,"4","1","R_3nopRWujwZAMgtA",0,"90min","Voucher","500","neg"
3,"4","2","R_3nopRWujwZAMgtA",1,"60min","Cash","160","pos"
3,"4","3","R_3nopRWujwZAMgtA",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_3nopRWujwZAMgtA",0,"30min","Voucher","300","neg"
3,"5","2","R_3nopRWujwZAMgtA",1,"60min","Donate","160","pos"
3,"5","3","R_3nopRWujwZAMgtA",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_3nopRWujwZAMgtA",0,"60min","Donate","160","neg"
3,"6","2","R_3nopRWujwZAMgtA",1,"30min","Cash","300","pos"
3,"6","3","R_3nopRWujwZAMgtA",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_3nopRWujwZAMgtA",0,"30min","Donate","300","pos"
3,"7","2","R_3nopRWujwZAMgtA",0,"60min","Voucher","500","neg"
3,"7","3","R_3nopRWujwZAMgtA",1,"SQ","SQ","SQ","SQ"
3,"8","1","R_3nopRWujwZAMgtA",0,"90min","Cash","160","pos"
3,"8","2","R_3nopRWujwZAMgtA",0,"30min","Voucher","500","neg"
3,"8","3","R_3nopRWujwZAMgtA",1,"SQ","SQ","SQ","SQ"
3,"1","1","R_3nPAjLbMc8mObB7",0,"60min","Donate","500","neg"
3,"1","2","R_3nPAjLbMc8mObB7",1,"90min","Cash","300","pos"
3,"1","3","R_3nPAjLbMc8mObB7",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_3nPAjLbMc8mObB7",1,"90min","Cash","500","pos"
3,"2","2","R_3nPAjLbMc8mObB7",0,"30min","Voucher","160","neg"
3,"2","3","R_3nPAjLbMc8mObB7",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_3nPAjLbMc8mObB7",1,"30min","Voucher","160","pos"
3,"3","2","R_3nPAjLbMc8mObB7",0,"90min","Donate","300","neg"
3,"3","3","R_3nPAjLbMc8mObB7",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_3nPAjLbMc8mObB7",1,"90min","Voucher","500","neg"
3,"4","2","R_3nPAjLbMc8mObB7",0,"60min","Cash","160","pos"
3,"4","3","R_3nPAjLbMc8mObB7",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_3nPAjLbMc8mObB7",1,"30min","Voucher","300","neg"
3,"5","2","R_3nPAjLbMc8mObB7",0,"60min","Donate","160","pos"
3,"5","3","R_3nPAjLbMc8mObB7",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_3nPAjLbMc8mObB7",0,"60min","Donate","160","neg"
3,"6","2","R_3nPAjLbMc8mObB7",1,"30min","Cash","300","pos"
3,"6","3","R_3nPAjLbMc8mObB7",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_3nPAjLbMc8mObB7",0,"30min","Donate","300","pos"
3,"7","2","R_3nPAjLbMc8mObB7",1,"60min","Voucher","500","neg"
3,"7","3","R_3nPAjLbMc8mObB7",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_3nPAjLbMc8mObB7",0,"90min","Cash","160","pos"
3,"8","2","R_3nPAjLbMc8mObB7",1,"30min","Voucher","500","neg"
3,"8","3","R_3nPAjLbMc8mObB7",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_3NQV5s96lPdHe2T",1,"60min","Donate","500","neg"
3,"1","2","R_3NQV5s96lPdHe2T",0,"90min","Cash","300","pos"
3,"1","3","R_3NQV5s96lPdHe2T",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_3NQV5s96lPdHe2T",0,"90min","Cash","500","pos"
3,"2","2","R_3NQV5s96lPdHe2T",1,"30min","Voucher","160","neg"
3,"2","3","R_3NQV5s96lPdHe2T",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_3NQV5s96lPdHe2T",1,"30min","Voucher","160","pos"
3,"3","2","R_3NQV5s96lPdHe2T",0,"90min","Donate","300","neg"
3,"3","3","R_3NQV5s96lPdHe2T",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_3NQV5s96lPdHe2T",0,"90min","Voucher","500","neg"
3,"4","2","R_3NQV5s96lPdHe2T",1,"60min","Cash","160","pos"
3,"4","3","R_3NQV5s96lPdHe2T",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_3NQV5s96lPdHe2T",1,"30min","Voucher","300","neg"
3,"5","2","R_3NQV5s96lPdHe2T",0,"60min","Donate","160","pos"
3,"5","3","R_3NQV5s96lPdHe2T",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_3NQV5s96lPdHe2T",0,"60min","Donate","160","neg"
3,"6","2","R_3NQV5s96lPdHe2T",1,"30min","Cash","300","pos"
3,"6","3","R_3NQV5s96lPdHe2T",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_3NQV5s96lPdHe2T",1,"30min","Donate","300","pos"
3,"7","2","R_3NQV5s96lPdHe2T",0,"60min","Voucher","500","neg"
3,"7","3","R_3NQV5s96lPdHe2T",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_3NQV5s96lPdHe2T",0,"90min","Cash","160","pos"
3,"8","2","R_3NQV5s96lPdHe2T",1,"30min","Voucher","500","neg"
3,"8","3","R_3NQV5s96lPdHe2T",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_3O6o9wvc59UQ0Wv",0,"60min","Donate","500","neg"
3,"1","2","R_3O6o9wvc59UQ0Wv",1,"90min","Cash","300","pos"
3,"1","3","R_3O6o9wvc59UQ0Wv",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_3O6o9wvc59UQ0Wv",1,"90min","Cash","500","pos"
3,"2","2","R_3O6o9wvc59UQ0Wv",0,"30min","Voucher","160","neg"
3,"2","3","R_3O6o9wvc59UQ0Wv",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_3O6o9wvc59UQ0Wv",1,"30min","Voucher","160","pos"
3,"3","2","R_3O6o9wvc59UQ0Wv",0,"90min","Donate","300","neg"
3,"3","3","R_3O6o9wvc59UQ0Wv",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_3O6o9wvc59UQ0Wv",0,"90min","Voucher","500","neg"
3,"4","2","R_3O6o9wvc59UQ0Wv",1,"60min","Cash","160","pos"
3,"4","3","R_3O6o9wvc59UQ0Wv",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_3O6o9wvc59UQ0Wv",1,"30min","Voucher","300","neg"
3,"5","2","R_3O6o9wvc59UQ0Wv",0,"60min","Donate","160","pos"
3,"5","3","R_3O6o9wvc59UQ0Wv",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_3O6o9wvc59UQ0Wv",0,"60min","Donate","160","neg"
3,"6","2","R_3O6o9wvc59UQ0Wv",1,"30min","Cash","300","pos"
3,"6","3","R_3O6o9wvc59UQ0Wv",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_3O6o9wvc59UQ0Wv",0,"30min","Donate","300","pos"
3,"7","2","R_3O6o9wvc59UQ0Wv",0,"60min","Voucher","500","neg"
3,"7","3","R_3O6o9wvc59UQ0Wv",1,"SQ","SQ","SQ","SQ"
3,"8","1","R_3O6o9wvc59UQ0Wv",0,"90min","Cash","160","pos"
3,"8","2","R_3O6o9wvc59UQ0Wv",1,"30min","Voucher","500","neg"
3,"8","3","R_3O6o9wvc59UQ0Wv",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_3PGjqXCLNSL2tkf",0,"60min","Donate","500","neg"
3,"1","2","R_3PGjqXCLNSL2tkf",1,"90min","Cash","300","pos"
3,"1","3","R_3PGjqXCLNSL2tkf",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_3PGjqXCLNSL2tkf",1,"90min","Cash","500","pos"
3,"2","2","R_3PGjqXCLNSL2tkf",0,"30min","Voucher","160","neg"
3,"2","3","R_3PGjqXCLNSL2tkf",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_3PGjqXCLNSL2tkf",1,"30min","Voucher","160","pos"
3,"3","2","R_3PGjqXCLNSL2tkf",0,"90min","Donate","300","neg"
3,"3","3","R_3PGjqXCLNSL2tkf",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_3PGjqXCLNSL2tkf",0,"90min","Voucher","500","neg"
3,"4","2","R_3PGjqXCLNSL2tkf",1,"60min","Cash","160","pos"
3,"4","3","R_3PGjqXCLNSL2tkf",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_3PGjqXCLNSL2tkf",0,"30min","Voucher","300","neg"
3,"5","2","R_3PGjqXCLNSL2tkf",1,"60min","Donate","160","pos"
3,"5","3","R_3PGjqXCLNSL2tkf",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_3PGjqXCLNSL2tkf",0,"60min","Donate","160","neg"
3,"6","2","R_3PGjqXCLNSL2tkf",1,"30min","Cash","300","pos"
3,"6","3","R_3PGjqXCLNSL2tkf",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_3PGjqXCLNSL2tkf",0,"30min","Donate","300","pos"
3,"7","2","R_3PGjqXCLNSL2tkf",1,"60min","Voucher","500","neg"
3,"7","3","R_3PGjqXCLNSL2tkf",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_3PGjqXCLNSL2tkf",1,"90min","Cash","160","pos"
3,"8","2","R_3PGjqXCLNSL2tkf",0,"30min","Voucher","500","neg"
3,"8","3","R_3PGjqXCLNSL2tkf",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_3QW4VNGYlhEQV9g",0,"60min","Donate","500","neg"
3,"1","2","R_3QW4VNGYlhEQV9g",1,"90min","Cash","300","pos"
3,"1","3","R_3QW4VNGYlhEQV9g",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_3QW4VNGYlhEQV9g",0,"90min","Cash","500","pos"
3,"2","2","R_3QW4VNGYlhEQV9g",1,"30min","Voucher","160","neg"
3,"2","3","R_3QW4VNGYlhEQV9g",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_3QW4VNGYlhEQV9g",0,"30min","Voucher","160","pos"
3,"3","2","R_3QW4VNGYlhEQV9g",1,"90min","Donate","300","neg"
3,"3","3","R_3QW4VNGYlhEQV9g",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_3QW4VNGYlhEQV9g",1,"90min","Voucher","500","neg"
3,"4","2","R_3QW4VNGYlhEQV9g",0,"60min","Cash","160","pos"
3,"4","3","R_3QW4VNGYlhEQV9g",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_3QW4VNGYlhEQV9g",0,"30min","Voucher","300","neg"
3,"5","2","R_3QW4VNGYlhEQV9g",1,"60min","Donate","160","pos"
3,"5","3","R_3QW4VNGYlhEQV9g",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_3QW4VNGYlhEQV9g",0,"60min","Donate","160","neg"
3,"6","2","R_3QW4VNGYlhEQV9g",1,"30min","Cash","300","pos"
3,"6","3","R_3QW4VNGYlhEQV9g",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_3QW4VNGYlhEQV9g",1,"30min","Donate","300","pos"
3,"7","2","R_3QW4VNGYlhEQV9g",0,"60min","Voucher","500","neg"
3,"7","3","R_3QW4VNGYlhEQV9g",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_3QW4VNGYlhEQV9g",0,"90min","Cash","160","pos"
3,"8","2","R_3QW4VNGYlhEQV9g",1,"30min","Voucher","500","neg"
3,"8","3","R_3QW4VNGYlhEQV9g",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_3RqNOAATg5f9Yil",0,"60min","Donate","500","neg"
3,"1","2","R_3RqNOAATg5f9Yil",0,"90min","Cash","300","pos"
3,"1","3","R_3RqNOAATg5f9Yil",1,"SQ","SQ","SQ","SQ"
3,"2","1","R_3RqNOAATg5f9Yil",0,"90min","Cash","500","pos"
3,"2","2","R_3RqNOAATg5f9Yil",1,"30min","Voucher","160","neg"
3,"2","3","R_3RqNOAATg5f9Yil",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_3RqNOAATg5f9Yil",1,"30min","Voucher","160","pos"
3,"3","2","R_3RqNOAATg5f9Yil",0,"90min","Donate","300","neg"
3,"3","3","R_3RqNOAATg5f9Yil",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_3RqNOAATg5f9Yil",0,"90min","Voucher","500","neg"
3,"4","2","R_3RqNOAATg5f9Yil",1,"60min","Cash","160","pos"
3,"4","3","R_3RqNOAATg5f9Yil",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_3RqNOAATg5f9Yil",1,"30min","Voucher","300","neg"
3,"5","2","R_3RqNOAATg5f9Yil",0,"60min","Donate","160","pos"
3,"5","3","R_3RqNOAATg5f9Yil",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_3RqNOAATg5f9Yil",0,"60min","Donate","160","neg"
3,"6","2","R_3RqNOAATg5f9Yil",1,"30min","Cash","300","pos"
3,"6","3","R_3RqNOAATg5f9Yil",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_3RqNOAATg5f9Yil",0,"30min","Donate","300","pos"
3,"7","2","R_3RqNOAATg5f9Yil",1,"60min","Voucher","500","neg"
3,"7","3","R_3RqNOAATg5f9Yil",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_3RqNOAATg5f9Yil",0,"90min","Cash","160","pos"
3,"8","2","R_3RqNOAATg5f9Yil",1,"30min","Voucher","500","neg"
3,"8","3","R_3RqNOAATg5f9Yil",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_3sde6NBbW5t6HzC",0,"60min","Donate","500","neg"
3,"1","2","R_3sde6NBbW5t6HzC",1,"90min","Cash","300","pos"
3,"1","3","R_3sde6NBbW5t6HzC",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_3sde6NBbW5t6HzC",0,"90min","Cash","500","pos"
3,"2","2","R_3sde6NBbW5t6HzC",1,"30min","Voucher","160","neg"
3,"2","3","R_3sde6NBbW5t6HzC",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_3sde6NBbW5t6HzC",0,"30min","Voucher","160","pos"
3,"3","2","R_3sde6NBbW5t6HzC",1,"90min","Donate","300","neg"
3,"3","3","R_3sde6NBbW5t6HzC",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_3sde6NBbW5t6HzC",0,"90min","Voucher","500","neg"
3,"4","2","R_3sde6NBbW5t6HzC",1,"60min","Cash","160","pos"
3,"4","3","R_3sde6NBbW5t6HzC",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_3sde6NBbW5t6HzC",0,"30min","Voucher","300","neg"
3,"5","2","R_3sde6NBbW5t6HzC",1,"60min","Donate","160","pos"
3,"5","3","R_3sde6NBbW5t6HzC",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_3sde6NBbW5t6HzC",0,"60min","Donate","160","neg"
3,"6","2","R_3sde6NBbW5t6HzC",1,"30min","Cash","300","pos"
3,"6","3","R_3sde6NBbW5t6HzC",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_3sde6NBbW5t6HzC",0,"30min","Donate","300","pos"
3,"7","2","R_3sde6NBbW5t6HzC",1,"60min","Voucher","500","neg"
3,"7","3","R_3sde6NBbW5t6HzC",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_3sde6NBbW5t6HzC",0,"90min","Cash","160","pos"
3,"8","2","R_3sde6NBbW5t6HzC",1,"30min","Voucher","500","neg"
3,"8","3","R_3sde6NBbW5t6HzC",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_3smH6CE9vdE7Z5x",0,"60min","Donate","500","neg"
3,"1","2","R_3smH6CE9vdE7Z5x",0,"90min","Cash","300","pos"
3,"1","3","R_3smH6CE9vdE7Z5x",1,"SQ","SQ","SQ","SQ"
3,"2","1","R_3smH6CE9vdE7Z5x",0,"90min","Cash","500","pos"
3,"2","2","R_3smH6CE9vdE7Z5x",1,"30min","Voucher","160","neg"
3,"2","3","R_3smH6CE9vdE7Z5x",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_3smH6CE9vdE7Z5x",1,"30min","Voucher","160","pos"
3,"3","2","R_3smH6CE9vdE7Z5x",0,"90min","Donate","300","neg"
3,"3","3","R_3smH6CE9vdE7Z5x",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_3smH6CE9vdE7Z5x",0,"90min","Voucher","500","neg"
3,"4","2","R_3smH6CE9vdE7Z5x",0,"60min","Cash","160","pos"
